ID,Category,match_score,skills_found,missing_skills
28951817,CONSULTANT,0.034573329,"['sql', 'excel', 'data analysis', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'python']"
12239749,AVIATION,0.034530691,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
10399912,HR,0.034449684,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15281412,CONSULTANT,0.034369026,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
14743911,DESIGNER,0.034324853,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
20001721,INFORMATION-TECHNOLOGY,0.034200227,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
26581830,BUSINESS-DEVELOPMENT,0.034185717,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
13454871,CONSULTANT,0.034183241,['sql'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
83816738,INFORMATION-TECHNOLOGY,0.034155332,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
10751444,DESIGNER,0.034141172,"['python', 'excel', 'data analysis', 'statistics']","['numpy', 'pandas', 'machine learning', 'deep learning']"
20748468,HEALTHCARE,0.03407709,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
37374340,HEALTHCARE,0.034059214,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
69181350,CONSULTANT,0.034051789,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
37764298,INFORMATION-TECHNOLOGY,0.034039126,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27040860,ENGINEERING,0.033831294,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18457785,BANKING,0.033768779,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
32219038,HEALTHCARE,0.033721578,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
14789139,INFORMATION-TECHNOLOGY,0.03352762,['sql'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18752129,INFORMATION-TECHNOLOGY,0.033364838,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
24544244,AVIATION,0.03327587,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
26958533,HEALTHCARE,0.033147625,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15891494,,0.033144021,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
14937492,APPAREL,0.033141333,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
80000092,FITNESS,0.033120935,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
36904300,SALES,0.033045312,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
54100393,ARTS,0.03298339,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
12155206,CHEF,0.032982146,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
22391901,ADVOCATE,0.032943129,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
28642819,TEACHER,0.032826845,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
82246962,ENGINEERING,0.032737174,"['python', 'sql']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis']"
21570485,APPAREL,0.032668976,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
16492045,BPO,0.032612086,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18176523,INFORMATION-TECHNOLOGY,0.032318602,['sql'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
14449423,ACCOUNTANT,0.032274393,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
96029688,ENGINEERING,0.032219452,['data analysis'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
13264796,,0.032188469,"['excel', 'data analysis']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
18301617,INFORMATION-TECHNOLOGY,0.032186963,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
58105060,TEACHER,0.032060186,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
34250007,FINANCE,0.032008022,"['excel', 'tableau', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18036030,CHEF,0.031968643,['data analysis'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
92524964,FINANCE,0.031954024,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18297650,HR,0.031926467,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
21773106,TEACHER,0.031902399,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
49325370,HEALTHCARE,0.031614004,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15684810,AVIATION,0.031552404,['data analysis'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
23323001,BANKING,0.031500726,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
22259475,ADVOCATE,0.031491188,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
25959103,INFORMATION-TECHNOLOGY,0.031218174,['sql'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18501746,DIGITAL-MEDIA,0.03101171,['data analysis'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
19532392,AGRICULTURE,0.031001386,"['sql', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
96547039,TEACHER,0.030962444,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
22925443,ACCOUNTANT,0.030804501,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
99124477,BANKING,0.030718361,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
29148871,ARTS,0.030684679,['data analysis'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
25038571,DIGITAL-MEDIA,0.030585805,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
13330982,TEACHER,0.030550617,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
45286020,TEACHER,0.030546541,"['excel', 'data analysis']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
20399718,TEACHER,0.030540961,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
23510685,HR,0.030469115,"['excel', 'data analysis']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
29639533,TEACHER,0.030447753,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
16279537,AVIATION,0.030439053,['statistics'],"['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
95382114,BUSINESS-DEVELOPMENT,0.030431863,['data analysis'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
88907739,CONSULTANT,0.030399351,"['sql', 'excel', 'data analysis']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
95792386,CONSULTANT,0.030279384,"['sql', 'excel', 'data analysis']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
24763208,ADVOCATE,0.030251837,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
18133495,PUBLIC-RELATIONS,0.030232182,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27084878,FITNESS,0.030222017,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
17286050,FITNESS,0.030165156,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
70541112,FINANCE,0.030108992,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
62184086,TEACHER,0.030097896,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
20408458,INFORMATION-TECHNOLOGY,0.030050163,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
19464810,TEACHER,0.029936745,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
59777056,FINANCE,0.029922868,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
27524018,TEACHER,0.029839397,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
20275356,FINANCE,0.029798015,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
55953734,ENGINEERING,0.029689617,"['python', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis']"
15484011,AUTOMOBILE,0.029570123,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
17880988,FINANCE,0.029534942,"['excel', 'data analysis']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
12668625,APPAREL,0.029516704,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
58165257,FINANCE,0.029435674,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15083600,CONSULTANT,0.029431267,"['python', 'sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis']"
98300955,HEALTHCARE,0.029312374,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
86597425,TEACHER,0.029218239,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
64589506,BANKING,0.029134229,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
22983516,CONSTRUCTION,0.029038494,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
37472265,ARTS,0.029025304,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
34758680,BANKING,0.028957708,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
75950464,ADVOCATE,0.028956617,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
67032711,FITNESS,0.028883268,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
63391085,TEACHER,0.028833045,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
24221960,CHEF,0.028802157,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
30529547,SALES,0.028777693,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
20566550,ENGINEERING,0.02876198,"['python', 'sql', 'excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis']"
21125113,DIGITAL-MEDIA,0.028711978,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
15850434,TEACHER,0.028646566,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
19405513,FINANCE,0.028635391,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
52618188,INFORMATION-TECHNOLOGY,0.028592157,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
10281555,CONSTRUCTION,0.028567628,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
23734441,ACCOUNTANT,0.028554453,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
18949843,HEALTHCARE,0.028542354,['data analysis'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
73075521,CONSULTANT,0.028533053,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
35737840,ENGINEERING,0.028464835,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
29825044,BUSINESS-DEVELOPMENT,0.028457215,[],"['data analysis', 'machine learning', 'statistics', 'python', 'numpy', 'pandas', 'deep learning']"
38663892,AVIATION,0.028412738,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
43408471,AVIATION,0.028409658,['data analysis'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
74849878,FINANCE,0.028352778,"['excel', 'data analysis']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
78403342,ACCOUNTANT,0.028274846,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
11957080,INFORMATION-TECHNOLOGY,0.028175661,"['sql', 'excel', 'data analysis']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'python']"
91121135,INFORMATION-TECHNOLOGY,0.028156665,"['excel', 'statistics']","['machine learning', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
23138078,HEALTHCARE,0.028133306,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
21868149,AGRICULTURE,0.028062905,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
79663360,TEACHER,0.028036338,['excel'],"['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
11441764,FINANCE,0.02802916,"['sql', 'excel']","['machine learning', 'statistics', 'numpy', 'pandas', 'deep learning', 'data analysis', 'python']"
